219,05; 2,6064e-14
239,38; 2,6077e-14
261,60; 2,6090e-14
284,73; 2,6692e-14
309,91; 2,6115e-14
338,67; 2,6128e-14
367,13; 2,6139e-14
402,83; 2,6153e-14
438,44; 2,6165e-14
478,17; 2,6472e-14
521,50; 2,6485e-14
567,62; 2,7096e-14
622,80; 2,6511e-14
677,87; 2,6524e-14
734,83; 2,6834e-14
803,03; 2,6254e-14
874,03; 2,5975e-14
966,79; 2,5990e-14
1060,8; 2,4591e-14
1173,3; 2,3011e-14
1282,2; 2,0590e-14
1282,2; 2,0590e-14
1356,6; 1,8216e-14
1423,8; 1,3783e-14
1476,4; 1,1027e-14
