dphi_dEdCth(1/GeV/s/cm2),Energy (GeV),cosTh,m(GeV),eps2
1.1791227585430311e-27,78175.9585573311,0.2,0.01,5e-09
4.230728255211159e-28,110807.07772079701,0.2,0.01,5e-09
1.5025322912945699e-28,157058.6238992951,0.2,0.01,5e-09
5.278534841866444e-29,222615.84592362633,0.2,0.01,5e-09
1.7723576350115404e-29,315537.0499621075,0.2,0.01,5e-09
5.7563341729126685e-30,447244.1280435491,0.2,0.01,5e-09
1.8335127972138392e-30,633926.5391923263,0.2,0.01,5e-09
5.751292289593746e-31,898531.3208030083,0.2,0.01,5e-09
1.7639260022714285e-31,1273583.7428302637,0.2,0.01,5e-09
5.156737703652354e-32,1805185.3201421672,0.2,0.01,5e-09
1.5468201344563808e-32,2558680.6194738625,0.2,0.01,5e-09
4.656324594695217e-33,3626689.4259673855,0.2,0.01,5e-09
1.445588766772338e-33,5140491.584732545,0.2,0.01,5e-09
4.563834491882275e-34,7286163.944313369,0.2,0.01,5e-09
1.417456404438776e-34,10327452.958212415,0.2,0.01,5e-09
4.5859489172711917e-35,14638194.448991552,0.2,0.01,5e-09
1.5435125192764692e-35,20748265.57850291,0.2,0.01,5e-09
1.7003450360200886e-14,0.7829999999999999,0.4,0.01,5e-09
1.110611478694715e-14,1.1098289481382733,0.4,0.01,5e-09
6.793345759783382e-15,1.57307828113117,0.4,0.01,5e-09
3.677017258314054e-15,2.2296906948748014,0.4,0.01,5e-09
1.7093174376664512e-15,3.160377111834734,0.4,0.01,5e-09
6.796868041268296e-16,4.479537682947403,0.4,0.01,5e-09
2.554942042381927e-16,6.34932387587647,0.4,0.01,5e-09
9.757300720597967e-17,8.999570164180339,0.4,0.01,5e-09
3.661238362978094e-17,12.756045324404672,0.4,0.01,5e-09
1.3339327177427755e-17,18.08049599589806,0.4,0.01,5e-09
4.705895181306678e-18,25.627404665320306,0.4,0.01,5e-09
1.6274409846624033e-18,36.32443877806682,0.4,0.01,5e-09
5.741658616262285e-19,51.48647979664753,0.4,0.01,5e-09
2.1299124619834624e-19,72.97724867950929,0.4,0.01,5e-09
8.15471042968513e-20,103.43839481482117,0.4,0.01,5e-09
3.244879923697769e-20,146.61420806442456,0.4,0.01,5e-09
1.2956036409354261e-20,207.81186758399272,0.4,0.01,5e-09
5.267118318502812e-21,294.5538012916894,0.4,0.01,5e-09
2.111571743056475e-21,417.5023441349754,0.4,0.01,5e-09
8.336841109334457e-22,591.7703543251376,0.4,0.01,5e-09
3.3049470396587073e-22,838.7788887357357,0.4,0.01,5e-09
1.3209020404330052e-22,1188.8902832773583,0.4,0.01,5e-09
5.313570427631685e-23,1685.1402969878986,0.4,0.01,5e-09
2.1009088303610042e-23,2388.528075697953,0.4,0.01,5e-09
8.226134424318138e-24,3385.5141786086774,0.4,0.01,5e-09
3.2251157874613805e-24,4798.6483266315145,0.4,0.01,5e-09
1.2709765155813486e-24,6801.63323733198,0.4,0.01,5e-09
4.999109757138849e-25,9640.676195926519,0.4,0.01,5e-09
1.9200538340277283e-25,13664.752901490194,0.4,0.01,5e-09
7.339342282008956e-26,19368.503626092315,0.4,0.01,5e-09
2.787809102698776e-26,27453.03449087915,0.4,0.01,5e-09
1.062317991717732e-26,38912.09756349444,0.4,0.01,5e-09
3.980442563297202e-27,55154.24305076234,0.4,0.01,5e-09
1.4422716662341573e-27,78175.9585573311,0.4,0.01,5e-09
5.162521069252562e-28,110807.07772079701,0.4,0.01,5e-09
1.8327936176959e-28,157058.6238992951,0.4,0.01,5e-09
6.42329206975111e-29,222615.84592362633,0.4,0.01,5e-09
2.1574004495047066e-29,315537.0499621075,0.4,0.01,5e-09
6.996396427976763e-30,447244.1280435491,0.4,0.01,5e-09
2.2260764439947687e-30,633926.5391923263,0.4,0.01,5e-09
6.975875842717288e-31,898531.3208030083,0.4,0.01,5e-09
2.1375889298425805e-31,1273583.7428302637,0.4,0.01,5e-09
6.243509037929743e-32,1805185.3201421672,0.4,0.01,5e-09
1.8712418402451493e-32,2558680.6194738625,0.4,0.01,5e-09
5.628349433704843e-33,3626689.4259673855,0.4,0.01,5e-09
1.746489869250641e-33,5140491.584732545,0.4,0.01,5e-09
5.508427409019343e-34,7286163.944313369,0.4,0.01,5e-09
1.7096159710689074e-34,10327452.958212415,0.4,0.01,5e-09
5.527361326070063e-35,14638194.448991552,0.4,0.01,5e-09
1.856993061994229e-35,20748265.57850291,0.4,0.01,5e-09
1.9665882315665483e-14,0.7829999999999999,0.6,0.01,5e-09
1.284645899227634e-14,1.1098289481382733,0.6,0.01,5e-09
