eps2,cos_theta,m(GeV),Energy,flux_differential
0.01,1.0,0.0139660229253468,0.8127611008676167,6.306777162874932e-08
0.01,1.0,0.0139660229253468,0.9130959256151152,5.8957366810235335e-08
0.01,1.0,0.0139660229253468,1.0258170186601063,5.4253337686930764e-08
0.01,1.0,0.0139660229253468,1.1524534566987763,4.8976682004980236e-08
0.01,1.0,0.0139660229253468,1.294723079942415,4.3280256609528724e-08
0.01,1.0,0.0139660229253468,1.4545557948495271,3.741126674961479e-08
0.01,1.0,0.0139660229253468,1.6341197535649394,3.1762757935983526e-08
0.01,1.0,0.0139660229253468,1.835850765193496,2.671227637586374e-08
0.01,1.0,0.0139660229253468,2.062485337876194,2.2405636481471022e-08
0.01,1.0,0.0139660229253468,2.3170977998889395,1.8490471009445612e-08
0.01,1.0,0.0139660229253468,2.6031420033166066,1.490885958805798e-08
0.01,1.0,0.0139660229253468,2.9244981760182918,1.1854630229554457e-08
0.01,1.0,0.0139660229253468,3.285525557436941,9.459148257841488e-09
0.01,1.0,0.0139660229253468,3.6911215322651687,7.57107782699994e-09
0.01,1.0,0.0139660229253468,4.1467880641233,5.9353942470829184e-09
0.01,1.0,0.0139660229253468,4.658706330431421,4.5895928051374965e-09
0.01,1.0,0.0139660229253468,5.233820570907402,3.5926832670789907e-09
0.01,1.0,0.0139660229253468,5.879932287106996,2.818984908442461e-09
0.01,1.0,0.0139660229253468,6.605806070835402,2.1624622746004328e-09
0.01,1.0,0.0139660229253468,7.421288497006765,1.6557369510488238e-09
0.01,1.0,0.0139660229253468,8.337441693749241,1.2971725483690213e-09
0.01,1.0,0.0139660229253468,9.366693401651878,9.973501826110817e-10
0.01,1.0,0.0139660229253468,10.523005557727087,7.558530656448497e-10
0.01,1.0,0.0139660229253468,11.822063690952728,5.906880157694079e-10
0.01,1.0,0.0139660229253468,13.281489698569583,4.5721153061544565e-10
0.01,1.0,0.0139660229253468,14.921080889473224,3.4638437698548514e-10
0.01,1.0,0.0139660229253468,16.763078537355728,2.7152728840475724e-10
0.01,1.0,0.0139660229253468,18.83246958655666,2.1253692823456488e-10
0.01,1.0,0.0139660229253468,21.157325603303395,1.6230605823422707e-10
0.01,1.0,0.0139660229253468,23.769183570259635,1.2904652460767502e-10
0.01,1.0,0.0139660229253468,26.70347368991138,1.0264404196853109e-10
0.01,1.0,0.0139660229253468,30.0,8.023032766768974e-11
0.01,1.0,0.0149309451731285,0.1,2.1467602423576732e-07
0.01,1.0,0.0149309451731285,0.1123449344020514,2.004411670902759e-07
0.01,1.0,0.0149309451731285,0.1262138428580125,1.8687312040457546e-07
0.01,1.0,0.0149309451731285,0.1417948589651424,1.7367760573207157e-07
0.01,1.0,0.0149309451731285,0.1592993412898707,1.6091359422866673e-07
0.01,1.0,0.0149309451731285,0.1789647404750054,1.486498982169686e-07
0.01,1.0,0.0149309451731285,0.2010578202894464,1.3703496586535704e-07
