eps2,cos_theta,m(GeV),Energy,flux_differential
1e-05,1.0,0.013063459418654,0.1789647404750054,1.5139957048802644e-10
1e-05,1.0,0.013063459418654,0.2010578202894464,1.3932152966882256e-10
1e-05,1.0,0.013063459418654,0.2258782763143731,1.281232013046607e-10
1e-05,1.0,0.013063459418654,0.2537628013538671,1.1792833148916272e-10
1e-05,1.0,0.013063459418654,0.2850896527178103,1.0867952163504474e-10
1e-05,1.0,0.013063459418654,0.3202837833328603,1.004375974140448e-10
1e-05,1.0,0.013063459418654,0.3598226062857105,9.319685290931965e-11
1e-05,1.0,0.013063459418654,0.4042424709954335,8.697785904559514e-11
1e-05,1.0,0.013063459418654,0.4541459388650518,8.169106296352709e-11
1e-05,1.0,0.013063459418654,0.5102099571075231,7.725486138263361e-11
1e-05,1.0,0.013063459418654,0.573195041625182,7.349756061572042e-11
1e-05,1.0,0.013063459418654,0.6439555935096224,7.015162170902131e-11
1e-05,1.0,0.013063459418654,0.7234514891067266,6.683096344201369e-11
1e-05,1.0,0.013063459418654,0.8127611008676167,6.321722175473579e-11
1e-05,1.0,0.013063459418654,0.9130959256151152,5.910521942885802e-11
1e-05,1.0,0.013063459418654,1.0258170186601063,5.4403687286600333e-11
1e-05,1.0,0.013063459418654,1.1524534566987763,4.9130554014698585e-11
1e-05,1.0,0.013063459418654,1.294723079942415,4.343933836976376e-11
1e-05,1.0,0.013063459418654,1.4545557948495271,3.757106771038693e-11
1e-05,1.0,0.013063459418654,1.6341197535649394,3.1919370090160634e-11
1e-05,1.0,0.013063459418654,1.835850765193496,2.685672272444875e-11
1e-05,1.0,0.013063459418654,2.062485337876194,2.2510443631058534e-11
1e-05,1.0,0.013063459418654,2.3170977998889395,1.8538133553618002e-11
1e-05,1.0,0.013063459418654,2.6031420033166066,1.491706525562882e-11
1e-05,1.0,0.013063459418654,2.9244981760182918,1.1846804498835386e-11
1e-05,1.0,0.013063459418654,3.285525557436941,9.454819764077653e-12
1e-05,1.0,0.013063459418654,3.6911215322651687,7.567918556348582e-12
1e-05,1.0,0.013063459418654,4.1467880641233,5.931829653355014e-12
1e-05,1.0,0.013063459418654,4.658706330431421,4.588799597113673e-12
1e-05,1.0,0.013063459418654,5.233820570907402,3.595680302310797e-12
1e-05,1.0,0.013063459418654,5.879932287106996,2.8198085551114187e-12
1e-05,1.0,0.013063459418654,6.605806070835402,2.1621595839360502e-12
1e-05,1.0,0.013063459418654,7.421288497006765,1.656316247021371e-12
1e-05,1.0,0.013063459418654,8.337441693749241,1.2979326381010558e-12
1e-05,1.0,0.013063459418654,9.366693401651878,9.97098056618235e-13
1e-05,1.0,0.013063459418654,10.523005557727087,7.558713891498911e-13
1e-05,1.0,0.013063459418654,11.822063690952728,5.910594044116809e-13
1e-05,1.0,0.013063459418654,13.281489698569583,4.571296380811754e-13
1e-05,1.0,0.013063459418654,14.921080889473224,3.463505437779465e-13
1e-05,1.0,0.013063459418654,16.763078537355728,2.7172437885587115e-13
1e-05,1.0,0.013063459418654,18.83246958655666,2.1251179352280008e-13
1e-05,1.0,0.013063459418654,21.157325603303395,1.62265258331445e-13
1e-05,1.0,0.013063459418654,23.769183570259635,1.2913672511559462e-13
1e-05,1.0,0.013063459418654,26.70347368991138,1.0261993528240372e-13
1e-05,1.0,0.013063459418654,30.0,8.022384306458541e-14
1e-05,1.0,0.0139660229253468,0.1,2.1833824226548266e-10
1e-05,1.0,0.0139660229253468,0.1123449344020514,2.0345171499174225e-10
1e-05,1.0,0.0139660229253468,0.1262138428580125,1.893551610633184e-10
1e-05,1.0,0.0139660229253468,0.1417948589651424,1.7574942971908862e-10
1e-05,1.0,0.0139660229253468,0.1592993412898707,1.6264924326639903e-10
1e-05,1.0,0.0139660229253468,0.1789647404750054,1.501168287321381e-10
1e-05,1.0,0.0139660229253468,0.2010578202894464,1.3828075667140204e-10
1e-05,1.0,0.0139660229253468,0.2258782763143731,1.2726933040326001e-10
1e-05,1.0,0.0139660229253468,0.2537628013538671,1.1723327665296668e-10
1e-05,1.0,0.0139660229253468,0.2850896527178103,1.0811762558725647e-10
1e-05,1.0,0.0139660229253468,0.3202837833328603,9.999126683136731e-11
1e-05,1.0,0.0139660229253468,0.3598226062857105,9.283845148570976e-11
1e-05,1.0,0.0139660229253468,0.4042424709954335,8.6686001398557e-11
1e-05,1.0,0.0139660229253468,0.4541459388650518,8.14483430672526e-11
1e-05,1.0,0.0139660229253468,0.5102099571075231,7.704501998324185e-11
1e-05,1.0,0.0139660229253468,0.573195041625182,7.331181067416578e-11
1e-05,1.0,0.0139660229253468,0.6439555935096224,6.998250930075422e-11
1e-05,1.0,0.0139660229253468,0.7234514891067266,6.667397173008929e-11
1e-05,1.0,0.0139660229253468,0.8127611008676167,6.306777162874934e-11
1e-05,1.0,0.0139660229253468,0.9130959256151152,5.895736681023534e-11
1e-05,1.0,0.0139660229253468,1.0258170186601063,5.425333768693077e-11
1e-05,1.0,0.0139660229253468,1.1524534566987763,4.897668200498024e-11
1e-05,1.0,0.0139660229253468,1.294723079942415,4.328025660952873e-11
1e-05,1.0,0.0139660229253468,1.4545557948495271,3.741126674961479e-11
1e-05,1.0,0.0139660229253468,1.6341197535649394,3.176275793598353e-11
1e-05,1.0,0.0139660229253468,1.835850765193496,2.6712276375863742e-11
1e-05,1.0,0.0139660229253468,2.062485337876194,2.2405636481471023e-11
1e-05,1.0,0.0139660229253468,2.3170977998889395,1.8490471009445614e-11
1e-05,1.0,0.0139660229253468,2.6031420033166066,1.490885958805798e-11
1e-05,1.0,0.0139660229253468,2.9244981760182918,1.185463022955446e-11
1e-05,1.0,0.0139660229253468,3.285525557436941,9.45914825784149e-12
1e-05,1.0,0.0139660229253468,3.6911215322651687,7.57107782699994e-12
1e-05,1.0,0.0139660229253468,4.1467880641233,5.935394247082918e-12
1e-05,1.0,0.0139660229253468,4.658706330431421,4.5895928051374964e-12
1e-05,1.0,0.0139660229253468,5.233820570907402,3.592683267078991e-12
1e-05,1.0,0.0139660229253468,5.879932287106996,2.818984908442461e-12
1e-05,1.0,0.0139660229253468,6.605806070835402,2.1624622746004327e-12
1e-05,1.0,0.0139660229253468,7.421288497006765,1.6557369510488238e-12
1e-05,1.0,0.0139660229253468,8.337441693749241,1.2971725483690214e-12
1e-05,1.0,0.0139660229253468,9.366693401651878,9.973501826110818e-13
1e-05,1.0,0.0139660229253468,10.523005557727087,7.558530656448497e-13
1e-05,1.0,0.0139660229253468,11.822063690952728,5.90688015769408e-13
1e-05,1.0,0.0139660229253468,13.281489698569583,4.572115306154456e-13
1e-05,1.0,0.0139660229253468,14.921080889473224,3.463843769854852e-13
1e-05,1.0,0.0139660229253468,16.763078537355728,2.715272884047572e-13
1e-05,1.0,0.0139660229253468,18.83246958655666,2.125369282345649e-13
1e-05,1.0,0.0139660229253468,21.157325603303395,1.6230605823422707e-13
1e-05,1.0,0.0139660229253468,23.769183570259635,1.2904652460767501e-13
1e-05,1.0,0.0139660229253468,26.70347368991138,1.026440419685311e-13
1e-05,1.0,0.0139660229253468,30.0,8.023032766768975e-14
1e-05,1.0,0.0149309451731285,0.1,2.1467602423576734e-10
1e-05,1.0,0.0149309451731285,0.1123449344020514,2.0044116709027592e-10
1e-05,1.0,0.0149309451731285,0.1262138428580125,1.8687312040457547e-10
1e-05,1.0,0.0149309451731285,0.1417948589651424,1.7367760573207156e-10
1e-05,1.0,0.0149309451731285,0.1592993412898707,1.6091359422866672e-10
1e-05,1.0,0.0149309451731285,0.1789647404750054,1.486498982169686e-10
1e-05,1.0,0.0149309451731285,0.2010578202894464,1.3703496586535705e-10
1e-05,1.0,0.0149309451731285,0.2258782763143731,1.2621050374676158e-10
1e-05,1.0,0.0149309451731285,0.2537628013538671,1.1633539176434142e-10
1e-05,1.0,0.0149309451731285,0.2850896527178103,1.0736785927999958e-10
1e-05,1.0,0.0149309451731285,0.3202837833328603,9.9364754096421e-11
1e-05,1.0,0.0149309451731285,0.3598226062857105,9.23101288659198e-11
1e-05,1.0,0.0149309451731285,0.4042424709954335,8.622942571735246e-11
1e-05,1.0,0.0149309451731285,0.4541459388650518,8.104475722740878e-11
1e-05,1.0,0.0149309451731285,0.5102099571075231,7.667904748489467e-11
1e-05,1.0,0.0149309451731285,0.573195041625182,7.297170016360315e-11
1e-05,1.0,0.0149309451731285,0.6439555935096224,6.966512840761347e-11
1e-05,1.0,0.0149309451731285,0.7234514891067266,6.638752150352383e-11
1e-05,1.0,0.0149309451731285,0.8127611008676167,6.282498886045802e-11
1e-05,1.0,0.0149309451731285,0.9130959256151152,5.877308957441308e-11
1e-05,1.0,0.0149309451731285,1.0258170186601063,5.4141784201309513e-11
1e-05,1.0,0.0149309451731285,1.1524534566987763,4.894693272273924e-11
1e-05,1.0,0.0149309451731285,1.294723079942415,4.333055604467174e-11
1e-05,1.0,0.0149309451731285,1.4545557948495271,3.752730966157285e-11
1e-05,1.0,0.0149309451731285,1.6341197535649394,3.191344690267199e-11
1e-05,1.0,0.0149309451731285,1.835850765193496,2.6860401993775228e-11
1e-05,1.0,0.0149309451731285,2.062485337876194,2.2537307620381644e-11
1e-05,1.0,0.0149309451731285,2.3170977998889395,1.8618045791335143e-11
1e-05,1.0,0.0149309451731285,2.6031420033166066,1.502154838033007e-11
1e-05,1.0,0.0149309451731285,2.9244981760182918,1.1940510379809405e-11
1e-05,1.0,0.0149309451731285,3.285525557436941,9.511871817738026e-12
1e-05,1.0,0.0149309451731285,3.6911215322651687,7.602574753059844e-12
1e-05,1.0,0.0149309451731285,4.1467880641233,5.953391111252098e-12
1e-05,1.0,0.0149309451731285,4.658706330431421,4.595598366568299e-12
1e-05,1.0,0.0149309451731285,5.233820570907402,3.5910249657515365e-12
1e-05,1.0,0.0149309451731285,5.879932287106996,2.8190027330123073e-12
1e-05,1.0,0.0149309451731285,6.605806070835402,2.1634847743061214e-12
1e-05,1.0,0.0149309451731285,7.421288497006765,1.6554764705577638e-12
1e-05,1.0,0.0149309451731285,8.337441693749241,1.2965422376628862e-12
1e-05,1.0,0.0149309451731285,9.366693401651878,9.976438945218421e-13
1e-05,1.0,0.0149309451731285,10.523005557727087,7.558492959816723e-13
1e-05,1.0,0.0149309451731285,11.822063690952728,5.902461196692362e-13
1e-05,1.0,0.0149309451731285,13.281489698569583,4.57211555923668e-13
1e-05,1.0,0.0149309451731285,14.921080889473224,3.4643090657581625e-13
1e-05,1.0,0.0149309451731285,16.763078537355728,2.713185728940322e-13
1e-05,1.0,0.0149309451731285,18.83246958655666,2.1254145804215281e-13
1e-05,1.0,0.0149309451731285,21.157325603303395,1.6236453810734433e-13
1e-05,1.0,0.0149309451731285,23.769183570259635,1.2894115018102148e-13
1e-05,1.0,0.0149309451731285,26.70347368991138,1.0266414914775811e-13
1e-05,1.0,0.0149309451731285,30.0,8.025219782054191e-14
1e-05,1.0,0.0159625345708383,0.1,2.1054563183305158e-10
1e-05,1.0,0.0159625345708383,0.1123449344020514,1.971361133792904e-10
1e-05,1.0,0.0159625345708383,0.1262138428580125,1.8426826777538423e-10
1e-05,1.0,0.0159625345708383,0.1417948589651424,1.7163670968413645e-10
1e-05,1.0,0.0159625345708383,0.1592993412898707,1.5936047612779348e-10
1e-05,1.0,0.0159625345708383,0.1789647404750054,1.474686115741037e-10
1e-05,1.0,0.0159625345708383,0.2010578202894464,1.361508419630469e-10
1e-05,1.0,0.0159625345708383,0.2258782763143731,1.2555779218975706e-10
1e-05,1.0,0.0159625345708383,0.2537628013538671,1.158649186093103e-10
1e-05,1.0,0.0159625345708383,0.2850896527178103,1.070602436668899e-10
1e-05,1.0,0.0159625345708383,0.3202837833328603,9.918878007668709e-11
1e-05,1.0,0.0159625345708383,0.3598226062857105,9.224107528502428e-11
1e-05,1.0,0.0159625345708383,0.4042424709954335,8.623811696622342e-11
1e-05,1.0,0.0159625345708383,0.4541459388650518,8.111343289349114e-11
1e-05,1.0,0.0159625345708383,0.5102099571075231,7.678824592125509e-11
1e-05,1.0,0.0159625345708383,0.573195041625182,7.31092785187566e-11
1e-05,1.0,0.0159625345708383,0.6439555935096224,6.981848798305403e-11
1e-05,1.0,0.0159625345708383,0.7234514891067266,6.654724498568347e-11
1e-05,1.0,0.0159625345708383,0.8127611008676167,6.297797909248974e-11
1e-05,1.0,0.0159625345708383,0.9130959256151152,5.890332604009578e-11
1e-05,1.0,0.0159625345708383,1.0258170186601063,5.423371566131475e-11
1e-05,1.0,0.0159625345708383,1.1524534566987763,4.898868781841589e-11
1e-05,1.0,0.0159625345708383,1.294723079942415,4.3313141891951e-11
1e-05,1.0,0.0159625345708383,1.4545557948495271,3.7448591461298786e-11
1e-05,1.0,0.0159625345708383,1.6341197535649394,3.177839167828335e-11
1e-05,1.0,0.0159625345708383,1.835850765193496,2.6685690906966348e-11
