eps2,cos_theta,m(GeV),Energy,flux_differential
0.001,1.0,0.0106909069625186,0.2010578202894464,1.4119334867871517e-08
0.001,1.0,0.0106909069625186,0.2258782763143731,1.2951635388245665e-08
0.001,1.0,0.0106909069625186,0.2537628013538671,1.1892379670970472e-08
0.001,1.0,0.0106909069625186,0.2850896527178103,1.0932266118116182e-08
0.001,1.0,0.0106909069625186,0.3202837833328603,1.0079364217344764e-08
0.001,1.0,0.0106909069625186,0.3598226062857105,9.332924478578071e-09
0.001,1.0,0.0106909069625186,0.4042424709954335,8.69457963280715e-09
0.001,1.0,0.0106909069625186,0.4541459388650518,8.154169010405905e-09
0.001,1.0,0.0106909069625186,0.5102099571075231,7.702283919897591e-09
0.001,1.0,0.0106909069625186,0.573195041625182,7.321147205258202e-09
0.001,1.0,0.0106909069625186,0.6439555935096224,6.982826937981861e-09
0.001,1.0,0.0106909069625186,0.7234514891067266,6.6474429710643235e-09
0.001,1.0,0.0106909069625186,0.8127611008676167,6.283185236659462e-09
0.001,1.0,0.0106909069625186,0.9130959256151152,5.8700964125142615e-09
0.001,1.0,0.0106909069625186,1.0258170186601063,5.398912326817504e-09
0.001,1.0,0.0106909069625186,1.1524534566987763,4.871860053020287e-09
0.001,1.0,0.0106909069625186,1.294723079942415,4.3051370129297406e-09
0.001,1.0,0.0106909069625186,1.4545557948495271,3.723858956786069e-09
0.001,1.0,0.0106909069625186,1.6341197535649394,3.1678364597610685e-09
0.001,1.0,0.0106909069625186,1.835850765193496,2.672870325569133e-09
0.001,1.0,0.0106909069625186,2.062485337876194,2.244597137244636e-09
0.001,1.0,0.0106909069625186,2.3170977998889395,1.8484093198695568e-09
0.001,1.0,0.0106909069625186,2.6031420033166066,1.4882684652157096e-09
0.001,1.0,0.0106909069625186,2.9244981760182918,1.1841415801837845e-09
0.001,1.0,0.0106909069625186,3.285525557436941,9.475780178371336e-10
0.001,1.0,0.0106909069625186,3.6911215322651687,7.574607840443154e-10
0.001,1.0,0.0106909069625186,4.1467880641233,5.926602047036705e-10
0.001,1.0,0.0106909069625186,4.658706330431421,4.584913766962489e-10
0.001,1.0,0.0106909069625186,5.233820570907402,3.5991341619886183e-10
0.001,1.0,0.0106909069625186,5.879932287106996,2.81832380174556e-10
0.001,1.0,0.0106909069625186,6.605806070835402,2.158502034644869e-10
0.001,1.0,0.0106909069625186,7.421288497006765,1.6571106461455116e-10
0.001,1.0,0.0106909069625186,8.337441693749241,1.298574647968604e-10
0.001,1.0,0.0106909069625186,9.366693401651878,9.959831980965007e-11
0.001,1.0,0.0106909069625186,10.523005557727087,7.5592389732256e-11
0.001,1.0,0.0106909069625186,11.822063690952728,5.917944704485399e-11
0.001,1.0,0.0106909069625186,13.281489698569583,4.567289627095293e-11
0.001,1.0,0.0106909069625186,14.921080889473224,3.4616584203885634e-11
0.001,1.0,0.0106909069625186,16.763078537355728,2.722318282904959e-11
0.001,1.0,0.0106909069625186,18.83246958655666,2.123535031771361e-11
0.001,1.0,0.0106909069625186,21.157325603303395,1.6220150222626927e-11
0.001,1.0,0.0106909069625186,23.769183570259635,1.2931730466469898e-11
0.001,1.0,0.0106909069625186,26.70347368991138,1.0256942155651027e-11
0.001,1.0,0.0106909069625186,30.0,8.01978938553713e-12
0.001,1.0,0.0114295491681229,0.1,2.2812898216917674e-08
0.001,1.0,0.0114295491681229,0.1123449344020514,2.112916610274545e-08
0.001,1.0,0.0114295491681229,0.1262138428580125,1.9558553124079676e-08
0.001,1.0,0.0114295491681229,0.1417948589651424,1.8075051865861323e-08
0.001,1.0,0.0114295491681229,0.1592993412898707,1.665924222620856e-08
0.001,1.0,0.0114295491681229,0.1789647404750054,1.5326113053856132e-08
0.001,1.0,0.0114295491681229,0.2010578202894464,1.4078601513897485e-08
0.001,1.0,0.0114295491681229,0.2258782763143731,1.2926357360210539e-08
0.001,1.0,0.0114295491681229,0.2537628013538671,1.1879839428827878e-08
0.001,1.0,0.0114295491681229,0.2850896527178103,1.093036777862655e-08
0.001,1.0,0.0114295491681229,0.3202837833328603,1.0086261152124001e-08
0.001,1.0,0.0114295491681229,0.3598226062857105,9.346506831518128e-09
0.001,1.0,0.0114295491681229,0.4042424709954335,8.713182396169411e-09
0.001,1.0,0.0114295491681229,0.4541459388650518,8.17618590268499e-09
0.001,1.0,0.0114295491681229,0.5102099571075231,7.726856597230124e-09
0.001,1.0,0.0114295491681229,0.573195041625182,7.347267159200815e-09
0.001,1.0,0.0114295491681229,0.6439555935096224,7.00981756866258e-09
0.001,1.0,0.0114295491681229,0.7234514891067266,6.674361617922623e-09
0.001,1.0,0.0114295491681229,0.8127611008676167,6.308835839706497e-09
0.001,1.0,0.0114295491681229,0.9130959256151152,5.892903929761271e-09
0.001,1.0,0.0114295491681229,1.0258170186601063,5.417502191400732e-09
0.001,1.0,0.0114295491681229,1.1524534566987763,4.885196685699281e-09
0.001,1.0,0.0114295491681229,1.294723079942415,4.312520681288586e-09
0.001,1.0,0.0114295491681229,1.4545557948495271,3.725474564917227e-09
0.001,1.0,0.0114295491681229,1.6341197535649394,3.1645083385183077e-09
0.001,1.0,0.0114295491681229,1.835850765193496,2.666597370181326e-09
0.001,1.0,0.0114295491681229,2.062485337876194,2.2390863466410884e-09
0.001,1.0,0.0114295491681229,2.3170977998889395,1.8453726984668011e-09
0.001,1.0,0.0114295491681229,2.6031420033166066,1.4867955654304328e-09
0.001,1.0,0.0114295491681229,2.9244981760182918,1.1831586415744614e-09
0.001,1.0,0.0114295491681229,3.285525557436941,9.46421961935468e-10
0.001,1.0,0.0114295491681229,3.6911215322651687,7.569213457449986e-10
0.001,1.0,0.0114295491681229,4.1467880641233,5.925779692159145e-10
0.001,1.0,0.0114295491681229,4.658706330431421,4.584274895388946e-10
0.001,1.0,0.0114295491681229,5.233820570907402,3.596898378226703e-10
0.001,1.0,0.0114295491681229,5.879932287106996,2.8179601261079905e-10
0.001,1.0,0.0114295491681229,6.605806070835402,2.1592125895009032e-10
0.001,1.0,0.0114295491681229,7.421288497006765,1.6563714640625402e-10
0.001,1.0,0.0114295491681229,8.337441693749241,1.2982668551785774e-10
0.001,1.0,0.0114295491681229,9.366693401651878,9.96259540567696e-11
0.001,1.0,0.0114295491681229,10.523005557727087,7.558953503956211e-11
0.001,1.0,0.0114295491681229,11.822063690952728,5.91604083990337e-11
0.001,1.0,0.0114295491681229,13.281489698569583,4.568772624868354e-11
0.001,1.0,0.0114295491681229,14.921080889473224,3.4623965008419174e-11
0.001,1.0,0.0114295491681229,16.763078537355728,2.7209931654042787e-11
0.001,1.0,0.0114295491681229,18.83246958655666,2.1241691855831257e-11
0.001,1.0,0.0114295491681229,21.157325603303395,1.6222018897350197e-11
0.001,1.0,0.0114295491681229,23.769183570259635,1.2926388029099241e-11
0.001,1.0,0.0114295491681229,26.70347368991138,1.0258862222953609e-11
0.001,1.0,0.0114295491681229,30.0,8.021278862422818e-12
0.001,1.0,0.0122192246779934,0.1,2.2508450314474925e-08
0.001,1.0,0.0122192246779934,0.1123449344020514,2.0880768386659545e-08
0.001,1.0,0.0122192246779934,0.1262138428580125,1.9354352523569172e-08
0.001,1.0,0.0122192246779934,0.1417948589651424,1.7903004460744173e-08
0.001,1.0,0.0122192246779934,0.1592993412898707,1.651462650209295e-08
0.001,1.0,0.0122192246779934,0.1789647404750054,1.5202138961097564e-08
0.001,1.0,0.0122192246779934,0.2010578202894464,1.3971619032768572e-08
0.001,1.0,0.0122192246779934,0.2258782763143731,1.283398551434592e-08
0.001,1.0,0.0122192246779934,0.2537628013538671,1.1799947952202948e-08
0.001,1.0,0.0122192246779934,0.2850896527178103,1.0862155352874207e-08
0.001,1.0,0.0122192246779934,0.3202837833328603,1.002750726657265e-08
0.001,1.0,0.0122192246779934,0.3598226062857105,9.295320561932418e-09
0.001,1.0,0.0122192246779934,0.4042424709954335,8.667397502029966e-09
0.001,1.0,0.0122192246779934,0.4541459388650518,8.134320522523873e-09
0.001,1.0,0.0122192246779934,0.5102099571075231,7.687747577659173e-09
0.001,1.0,0.0122192246779934,0.573195041625182,7.3100036907003104e-09
0.001,1.0,0.0122192246779934,0.6439555935096224,6.974235808166324e-09
0.001,1.0,0.0122192246779934,0.7234514891067266,6.641355353695625e-09
0.001,1.0,0.0122192246779934,0.8127611008676167,6.279668509042213e-09
0.001,1.0,0.0122192246779934,0.9130959256151152,5.8690282232501455e-09
0.001,1.0,0.0122192246779934,1.0258170186601063,5.40030112436644e-09
0.001,1.0,0.0122192246779934,1.1524534566987763,4.875498951902863e-09
0.001,1.0,0.0122192246779934,1.294723079942415,4.310137436043672e-09
0.001,1.0,0.0122192246779934,1.4545557948495271,3.728713008612886e-09
0.001,1.0,0.0122192246779934,1.6341197535649394,3.170422415065134e-09
0.001,1.0,0.0122192246779934,1.835850765193496,2.6717752293126974e-09
0.001,1.0,0.0122192246779934,2.062485337876194,2.242807101375461e-09
0.001,1.0,0.0122192246779934,2.3170977998889395,1.8487647373561808e-09
0.001,1.0,0.0122192246779934,2.6031420033166066,1.4894243476553524e-09
0.001,1.0,0.0122192246779934,2.9244981760182918,1.1845557258583314e-09
0.001,1.0,0.0122192246779934,3.285525557436941,9.465614702346573e-10
0.001,1.0,0.0122192246779934,3.6911215322651687,7.571438433030492e-10
0.001,1.0,0.0122192246779934,4.1467880641233,5.928850785538974e-10
0.001,1.0,0.0122192246779934,4.658706330431421,4.5850173553120923e-10
0.001,1.0,0.0122192246779934,5.233820570907402,3.594822327125504e-10
0.001,1.0,0.0122192246779934,5.879932287106996,2.817741329639865e-10
0.001,1.0,0.0122192246779934,6.605806070835402,2.15985712345582e-10
0.001,1.0,0.0122192246779934,7.421288497006765,1.6557380583404176e-10
0.001,1.0,0.0122192246779934,8.337441693749241,1.297862032335301e-10
0.001,1.0,0.0122192246779934,9.366693401651878,9.965650163404089e-11
0.001,1.0,0.0122192246779934,10.523005557727087,7.55878075926608e-11
0.001,1.0,0.0122192246779934,11.822063690952728,5.913868295161424e-11
0.001,1.0,0.0122192246779934,13.281489698569583,4.57026126644438e-11
0.001,1.0,0.0122192246779934,14.921080889473224,3.4631163467481136e-11
0.001,1.0,0.0122192246779934,16.763078537355728,2.7193978087294403e-11
0.001,1.0,0.0122192246779934,18.83246958655666,2.124807999844606e-11
0.001,1.0,0.0122192246779934,21.157325603303395,1.6224362646450125e-11
0.001,1.0,0.0122192246779934,23.769183570259635,1.2920751913605035e-11
0.001,1.0,0.0122192246779934,26.70347368991138,1.0260679840419155e-11
0.001,1.0,0.0122192246779934,30.0,8.022193360029702e-12
0.001,1.0,0.013063459418654,0.1,2.2204707017649968e-08
0.001,1.0,0.013063459418654,0.1123449344020514,2.0647436955271055e-08
0.001,1.0,0.013063459418654,0.1262138428580125,1.9179740044871038e-08
0.001,1.0,0.013063459418654,0.1417948589651424,1.777311789677363e-08
0.001,1.0,0.013063459418654,0.1592993412898707,1.642356653240223e-08
0.001,1.0,0.013063459418654,0.1789647404750054,1.5139957048802645e-08
0.001,1.0,0.013063459418654,0.2010578202894464,1.3932152966882255e-08
0.001,1.0,0.013063459418654,0.2258782763143731,1.2812320130466068e-08
0.001,1.0,0.013063459418654,0.2537628013538671,1.179283314891627e-08
0.001,1.0,0.013063459418654,0.2850896527178103,1.0867952163504473e-08
0.001,1.0,0.013063459418654,0.3202837833328603,1.004375974140448e-08
0.001,1.0,0.013063459418654,0.3598226062857105,9.319685290931964e-09
0.001,1.0,0.013063459418654,0.4042424709954335,8.697785904559515e-09
0.001,1.0,0.013063459418654,0.4541459388650518,8.169106296352709e-09
0.001,1.0,0.013063459418654,0.5102099571075231,7.725486138263361e-09
0.001,1.0,0.013063459418654,0.573195041625182,7.349756061572041e-09
0.001,1.0,0.013063459418654,0.6439555935096224,7.015162170902131e-09
0.001,1.0,0.013063459418654,0.7234514891067266,6.683096344201368e-09
0.001,1.0,0.013063459418654,0.8127611008676167,6.321722175473578e-09
0.001,1.0,0.013063459418654,0.9130959256151152,5.910521942885802e-09
0.001,1.0,0.013063459418654,1.0258170186601063,5.440368728660033e-09
0.001,1.0,0.013063459418654,1.1524534566987763,4.913055401469859e-09
0.001,1.0,0.013063459418654,1.294723079942415,4.343933836976376e-09
0.001,1.0,0.013063459418654,1.4545557948495271,3.757106771038693e-09
0.001,1.0,0.013063459418654,1.6341197535649394,3.191937009016063e-09
0.001,1.0,0.013063459418654,1.835850765193496,2.6856722724448753e-09
0.001,1.0,0.013063459418654,2.062485337876194,2.251044363105853e-09
0.001,1.0,0.013063459418654,2.3170977998889395,1.8538133553617999e-09
0.001,1.0,0.013063459418654,2.6031420033166066,1.491706525562882e-09
0.001,1.0,0.013063459418654,2.9244981760182918,1.1846804498835386e-09
0.001,1.0,0.013063459418654,3.285525557436941,9.454819764077652e-10
0.001,1.0,0.013063459418654,3.6911215322651687,7.567918556348581e-10
0.001,1.0,0.013063459418654,4.1467880641233,5.931829653355014e-10
0.001,1.0,0.013063459418654,4.658706330431421,4.588799597113673e-10
0.001,1.0,0.013063459418654,5.233820570907402,3.5956803023107967e-10
0.001,1.0,0.013063459418654,5.879932287106996,2.8198085551114186e-10
0.001,1.0,0.013063459418654,6.605806070835402,2.16215958393605e-10
0.001,1.0,0.013063459418654,7.421288497006765,1.656316247021371e-10
0.001,1.0,0.013063459418654,8.337441693749241,1.2979326381010556e-10
0.001,1.0,0.013063459418654,9.366693401651878,9.970980566182349e-11
0.001,1.0,0.013063459418654,10.523005557727087,7.55871389149891e-11
0.001,1.0,0.013063459418654,11.822063690952728,5.910594044116808e-11
0.001,1.0,0.013063459418654,13.281489698569583,4.5712963808117545e-11
0.001,1.0,0.013063459418654,14.921080889473224,3.463505437779465e-11
0.001,1.0,0.013063459418654,16.763078537355728,2.717243788558711e-11
0.001,1.0,0.013063459418654,18.83246958655666,2.125117935228001e-11
0.001,1.0,0.013063459418654,21.157325603303395,1.62265258331445e-11
0.001,1.0,0.013063459418654,23.769183570259635,1.2913672511559462e-11
0.001,1.0,0.013063459418654,26.70347368991138,1.0261993528240372e-11
0.001,1.0,0.013063459418654,30.0,8.02238430645854e-12
0.001,1.0,0.0139660229253468,0.1,2.1833824226548265e-08
0.001,1.0,0.0139660229253468,0.1123449344020514,2.0345171499174224e-08
0.001,1.0,0.0139660229253468,0.1262138428580125,1.893551610633184e-08
0.001,1.0,0.0139660229253468,0.1417948589651424,1.7574942971908862e-08
0.001,1.0,0.0139660229253468,0.1592993412898707,1.6264924326639902e-08
0.001,1.0,0.0139660229253468,0.1789647404750054,1.501168287321381e-08
0.001,1.0,0.0139660229253468,0.2010578202894464,1.3828075667140203e-08
0.001,1.0,0.0139660229253468,0.2258782763143731,1.2726933040326e-08
0.001,1.0,0.0139660229253468,0.2537628013538671,1.1723327665296667e-08
0.001,1.0,0.0139660229253468,0.2850896527178103,1.0811762558725646e-08
0.001,1.0,0.0139660229253468,0.3202837833328603,9.99912668313673e-09
0.001,1.0,0.0139660229253468,0.3598226062857105,9.283845148570976e-09
0.001,1.0,0.0139660229253468,0.4042424709954335,8.668600139855699e-09
0.001,1.0,0.0139660229253468,0.4541459388650518,8.14483430672526e-09
0.001,1.0,0.0139660229253468,0.5102099571075231,7.704501998324185e-09
0.001,1.0,0.0139660229253468,0.573195041625182,7.331181067416578e-09
0.001,1.0,0.0139660229253468,0.6439555935096224,6.998250930075421e-09
0.001,1.0,0.0139660229253468,0.7234514891067266,6.667397173008928e-09
0.001,1.0,0.0139660229253468,0.8127611008676167,6.306777162874933e-09
0.001,1.0,0.0139660229253468,0.9130959256151152,5.895736681023534e-09
0.001,1.0,0.0139660229253468,1.0258170186601063,5.425333768693076e-09
0.001,1.0,0.0139660229253468,1.1524534566987763,4.8976682004980235e-09
0.001,1.0,0.0139660229253468,1.294723079942415,4.328025660952873e-09
0.001,1.0,0.0139660229253468,1.4545557948495271,3.741126674961479e-09
0.001,1.0,0.0139660229253468,1.6341197535649394,3.1762757935983525e-09
0.001,1.0,0.0139660229253468,1.835850765193496,2.671227637586374e-09
0.001,1.0,0.0139660229253468,2.062485337876194,2.240563648147102e-09
0.001,1.0,0.0139660229253468,2.3170977998889395,1.8490471009445611e-09
0.001,1.0,0.0139660229253468,2.6031420033166066,1.4908859588057981e-09
0.001,1.0,0.0139660229253468,2.9244981760182918,1.1854630229554458e-09
0.001,1.0,0.0139660229253468,3.285525557436941,9.459148257841488e-10
0.001,1.0,0.0139660229253468,3.6911215322651687,7.57107782699994e-10
0.001,1.0,0.0139660229253468,4.1467880641233,5.935394247082918e-10
0.001,1.0,0.0139660229253468,4.658706330431421,4.5895928051374966e-10
0.001,1.0,0.0139660229253468,5.233820570907402,3.5926832670789907e-10
0.001,1.0,0.0139660229253468,5.879932287106996,2.818984908442461e-10
0.001,1.0,0.0139660229253468,6.605806070835402,2.1624622746004325e-10
0.001,1.0,0.0139660229253468,7.421288497006765,1.655736951048824e-10
0.001,1.0,0.0139660229253468,8.337441693749241,1.2971725483690213e-10
0.001,1.0,0.0139660229253468,9.366693401651878,9.973501826110817e-11
0.001,1.0,0.0139660229253468,10.523005557727087,7.558530656448497e-11
0.001,1.0,0.0139660229253468,11.822063690952728,5.906880157694079e-11
0.001,1.0,0.0139660229253468,13.281489698569583,4.572115306154456e-11
0.001,1.0,0.0139660229253468,14.921080889473224,3.4638437698548514e-11
0.001,1.0,0.0139660229253468,16.763078537355728,2.7152728840475724e-11
0.001,1.0,0.0139660229253468,18.83246958655666,2.1253692823456487e-11
0.001,1.0,0.0139660229253468,21.157325603303395,1.6230605823422707e-11
0.001,1.0,0.0139660229253468,23.769183570259635,1.2904652460767501e-11
0.001,1.0,0.0139660229253468,26.70347368991138,1.0264404196853109e-11
0.001,1.0,0.0139660229253468,30.0,8.023032766768975e-12
0.001,1.0,0.0149309451731285,0.1,2.1467602423576732e-08
0.001,1.0,0.0149309451731285,0.1123449344020514,2.004411670902759e-08
0.001,1.0,0.0149309451731285,0.1262138428580125,1.8687312040457547e-08
0.001,1.0,0.0149309451731285,0.1417948589651424,1.7367760573207157e-08
0.001,1.0,0.0149309451731285,0.1592993412898707,1.609135942286667e-08
0.001,1.0,0.0149309451731285,0.1789647404750054,1.486498982169686e-08
0.001,1.0,0.0149309451731285,0.2010578202894464,1.3703496586535705e-08
0.001,1.0,0.0149309451731285,0.2258782763143731,1.2621050374676156e-08
0.001,1.0,0.0149309451731285,0.2537628013538671,1.1633539176434143e-08
0.001,1.0,0.0149309451731285,0.2850896527178103,1.0736785927999958e-08
0.001,1.0,0.0149309451731285,0.3202837833328603,9.9364754096421e-09
0.001,1.0,0.0149309451731285,0.3598226062857105,9.231012886591979e-09
0.001,1.0,0.0149309451731285,0.4042424709954335,8.622942571735246e-09
0.001,1.0,0.0149309451731285,0.4541459388650518,8.104475722740878e-09
0.001,1.0,0.0149309451731285,0.5102099571075231,7.667904748489467e-09
0.001,1.0,0.0149309451731285,0.573195041625182,7.297170016360314e-09
0.001,1.0,0.0149309451731285,0.6439555935096224,6.966512840761346e-09
0.001,1.0,0.0149309451731285,0.7234514891067266,6.638752150352382e-09
0.001,1.0,0.0149309451731285,0.8127611008676167,6.282498886045802e-09
0.001,1.0,0.0149309451731285,0.9130959256151152,5.877308957441306e-09
0.001,1.0,0.0149309451731285,1.0258170186601063,5.414178420130951e-09
0.001,1.0,0.0149309451731285,1.1524534566987763,4.894693272273924e-09
0.001,1.0,0.0149309451731285,1.294723079942415,4.333055604467174e-09
0.001,1.0,0.0149309451731285,1.4545557948495271,3.752730966157285e-09
0.001,1.0,0.0149309451731285,1.6341197535649394,3.191344690267199e-09
0.001,1.0,0.0149309451731285,1.835850765193496,2.6860401993775226e-09
0.001,1.0,0.0149309451731285,2.062485337876194,2.2537307620381642e-09
0.001,1.0,0.0149309451731285,2.3170977998889395,1.8618045791335143e-09
0.001,1.0,0.0149309451731285,2.6031420033166066,1.502154838033007e-09
0.001,1.0,0.0149309451731285,2.9244981760182918,1.1940510379809405e-09
0.001,1.0,0.0149309451731285,3.285525557436941,9.511871817738025e-10
0.001,1.0,0.0149309451731285,3.6911215322651687,7.602574753059844e-10
0.001,1.0,0.0149309451731285,4.1467880641233,5.953391111252098e-10
0.001,1.0,0.0149309451731285,4.658706330431421,4.5955983665682984e-10
0.001,1.0,0.0149309451731285,5.233820570907402,3.5910249657515365e-10
0.001,1.0,0.0149309451731285,5.879932287106996,2.8190027330123067e-10
0.001,1.0,0.0149309451731285,6.605806070835402,2.163484774306121e-10
0.001,1.0,0.0149309451731285,7.421288497006765,1.6554764705577635e-10
0.001,1.0,0.0149309451731285,8.337441693749241,1.2965422376628862e-10
0.001,1.0,0.0149309451731285,9.366693401651878,9.97643894521842e-11
0.001,1.0,0.0149309451731285,10.523005557727087,7.558492959816723e-11
0.001,1.0,0.0149309451731285,11.822063690952728,5.902461196692361e-11
0.001,1.0,0.0149309451731285,13.281489698569583,4.5721155592366796e-11
0.001,1.0,0.0149309451731285,14.921080889473224,3.464309065758162e-11
0.001,1.0,0.0149309451731285,16.763078537355728,2.7131857289403222e-11
0.001,1.0,0.0149309451731285,18.83246958655666,2.125414580421528e-11
0.001,1.0,0.0149309451731285,21.157325603303395,1.623645381073443e-11
0.001,1.0,0.0149309451731285,23.769183570259635,1.2894115018102146e-11
0.001,1.0,0.0149309451731285,26.70347368991138,1.0266414914775811e-11
0.001,1.0,0.0149309451731285,30.0,8.025219782054191e-12
0.001,1.0,0.0159625345708383,0.1,2.1054563183305155e-08
0.001,1.0,0.0159625345708383,0.1123449344020514,1.971361133792904e-08
0.001,1.0,0.0159625345708383,0.1262138428580125,1.8426826777538425e-08
0.001,1.0,0.0159625345708383,0.1417948589651424,1.7163670968413643e-08
0.001,1.0,0.0159625345708383,0.1592993412898707,1.5936047612779348e-08
0.001,1.0,0.0159625345708383,0.1789647404750054,1.474686115741037e-08
0.001,1.0,0.0159625345708383,0.2010578202894464,1.3615084196304688e-08
0.001,1.0,0.0159625345708383,0.2258782763143731,1.2555779218975706e-08
0.001,1.0,0.0159625345708383,0.2537628013538671,1.1586491860931029e-08
0.001,1.0,0.0159625345708383,0.2850896527178103,1.070602436668899e-08
0.001,1.0,0.0159625345708383,0.3202837833328603,9.918878007668709e-09
0.001,1.0,0.0159625345708383,0.3598226062857105,9.224107528502427e-09
0.001,1.0,0.0159625345708383,0.4042424709954335,8.623811696622342e-09
0.001,1.0,0.0159625345708383,0.4541459388650518,8.111343289349114e-09
0.001,1.0,0.0159625345708383,0.5102099571075231,7.678824592125508e-09
0.001,1.0,0.0159625345708383,0.573195041625182,7.3109278518756596e-09
0.001,1.0,0.0159625345708383,0.6439555935096224,6.981848798305403e-09
0.001,1.0,0.0159625345708383,0.7234514891067266,6.654724498568346e-09
0.001,1.0,0.0159625345708383,0.8127611008676167,6.297797909248973e-09
0.001,1.0,0.0159625345708383,0.9130959256151152,5.890332604009578e-09
0.001,1.0,0.0159625345708383,1.0258170186601063,5.423371566131475e-09
0.001,1.0,0.0159625345708383,1.1524534566987763,4.898868781841589e-09
0.001,1.0,0.0159625345708383,1.294723079942415,4.3313141891951e-09
0.001,1.0,0.0159625345708383,1.4545557948495271,3.744859146129879e-09
0.001,1.0,0.0159625345708383,1.6341197535649394,3.1778391678283346e-09
0.001,1.0,0.0159625345708383,1.835850765193496,2.668569090696635e-09
0.001,1.0,0.0159625345708383,2.062485337876194,2.2363248649757963e-09
0.001,1.0,0.0159625345708383,2.3170977998889395,1.848186014379362e-09
0.001,1.0,0.0159625345708383,2.6031420033166066,1.4919114474832795e-09
0.001,1.0,0.0159625345708383,2.9244981760182918,1.1862377631510515e-09
0.001,1.0,0.0159625345708383,3.285525557436941,9.45074501849258e-10
0.001,1.0,0.0159625345708383,3.6911215322651687,7.566832607044623e-10
0.001,1.0,0.0159625345708383,4.1467880641233,5.940099227324512e-10
0.001,1.0,0.0159625345708383,4.658706330431421,4.592606121434024e-10
0.001,1.0,0.0159625345708383,5.233820570907402,3.588359930544927e-10
0.001,1.0,0.0159625345708383,5.879932287106996,2.818531095629712e-10
0.001,1.0,0.0159625345708383,6.605806070835402,2.1643709735174799e-10
