eps2,cos_theta,m(GeV),Energy,flux_differential
0.0001,1.0,0.01,13.281489698569583,4.566057050504628e-12
0.0001,1.0,0.01,14.921080889473224,3.46102354587755e-12
0.0001,1.0,0.01,16.763078537355728,2.72334672991068e-12
0.0001,1.0,0.01,18.83246958655666,2.1230784130392545e-12
0.0001,1.0,0.01,21.157325603303395,1.6218679201706912e-12
0.0001,1.0,0.01,23.769183570259635,1.2936984074559677e-12
0.0001,1.0,0.01,26.70347368991138,1.025506713392463e-12
0.0001,1.0,0.01,30.0,8.018402136559764e-13
0.0001,1.0,0.0106909069625186,0.1,2.309780579818635e-09
0.0001,1.0,0.0106909069625186,0.1123449344020514,2.135063778802851e-09
0.0001,1.0,0.0106909069625186,0.1262138428580125,1.9726751749046322e-09
0.0001,1.0,0.0106909069625186,0.1417948589651424,1.819948056443671e-09
0.0001,1.0,0.0106909069625186,0.1592993412898707,1.6747537129934922e-09
0.0001,1.0,0.0106909069625186,0.1789647404750054,1.5387883822950794e-09
0.0001,1.0,0.0106909069625186,0.2010578202894464,1.4119334867871516e-09
0.0001,1.0,0.0106909069625186,0.2258782763143731,1.2951635388245666e-09
0.0001,1.0,0.0106909069625186,0.2537628013538671,1.1892379670970473e-09
0.0001,1.0,0.0106909069625186,0.2850896527178103,1.0932266118116183e-09
0.0001,1.0,0.0106909069625186,0.3202837833328603,1.0079364217344765e-09
0.0001,1.0,0.0106909069625186,0.3598226062857105,9.33292447857807e-10
0.0001,1.0,0.0106909069625186,0.4042424709954335,8.694579632807151e-10
0.0001,1.0,0.0106909069625186,0.4541459388650518,8.154169010405904e-10
0.0001,1.0,0.0106909069625186,0.5102099571075231,7.702283919897591e-10
0.0001,1.0,0.0106909069625186,0.573195041625182,7.321147205258202e-10
0.0001,1.0,0.0106909069625186,0.6439555935096224,6.982826937981862e-10
0.0001,1.0,0.0106909069625186,0.7234514891067266,6.647442971064323e-10
0.0001,1.0,0.0106909069625186,0.8127611008676167,6.283185236659463e-10
0.0001,1.0,0.0106909069625186,0.9130959256151152,5.870096412514262e-10
0.0001,1.0,0.0106909069625186,1.0258170186601063,5.398912326817504e-10
0.0001,1.0,0.0106909069625186,1.1524534566987763,4.871860053020287e-10
0.0001,1.0,0.0106909069625186,1.294723079942415,4.3051370129297407e-10
0.0001,1.0,0.0106909069625186,1.4545557948495271,3.723858956786069e-10
0.0001,1.0,0.0106909069625186,1.6341197535649394,3.167836459761069e-10
0.0001,1.0,0.0106909069625186,1.835850765193496,2.672870325569133e-10
0.0001,1.0,0.0106909069625186,2.062485337876194,2.244597137244636e-10
0.0001,1.0,0.0106909069625186,2.3170977998889395,1.848409319869557e-10
0.0001,1.0,0.0106909069625186,2.6031420033166066,1.4882684652157095e-10
0.0001,1.0,0.0106909069625186,2.9244981760182918,1.1841415801837845e-10
0.0001,1.0,0.0106909069625186,3.285525557436941,9.475780178371336e-11
0.0001,1.0,0.0106909069625186,3.6911215322651687,7.574607840443154e-11
0.0001,1.0,0.0106909069625186,4.1467880641233,5.926602047036705e-11
0.0001,1.0,0.0106909069625186,4.658706330431421,4.584913766962489e-11
0.0001,1.0,0.0106909069625186,5.233820570907402,3.5991341619886187e-11
0.0001,1.0,0.0106909069625186,5.879932287106996,2.8183238017455603e-11
0.0001,1.0,0.0106909069625186,6.605806070835402,2.158502034644869e-11
0.0001,1.0,0.0106909069625186,7.421288497006765,1.6571106461455118e-11
0.0001,1.0,0.0106909069625186,8.337441693749241,1.298574647968604e-11
0.0001,1.0,0.0106909069625186,9.366693401651878,9.959831980965007e-12
0.0001,1.0,0.0106909069625186,10.523005557727087,7.559238973225601e-12
0.0001,1.0,0.0106909069625186,11.822063690952728,5.917944704485399e-12
0.0001,1.0,0.0106909069625186,13.281489698569583,4.567289627095293e-12
0.0001,1.0,0.0106909069625186,14.921080889473224,3.4616584203885633e-12
0.0001,1.0,0.0106909069625186,16.763078537355728,2.722318282904959e-12
0.0001,1.0,0.0106909069625186,18.83246958655666,2.123535031771361e-12
0.0001,1.0,0.0106909069625186,21.157325603303395,1.6220150222626929e-12
0.0001,1.0,0.0106909069625186,23.769183570259635,1.2931730466469898e-12
0.0001,1.0,0.0106909069625186,26.70347368991138,1.0256942155651029e-12
0.0001,1.0,0.0106909069625186,30.0,8.019789385537131e-13
0.0001,1.0,0.0114295491681229,0.1,2.2812898216917677e-09
0.0001,1.0,0.0114295491681229,0.1123449344020514,2.112916610274545e-09
0.0001,1.0,0.0114295491681229,0.1262138428580125,1.9558553124079677e-09
0.0001,1.0,0.0114295491681229,0.1417948589651424,1.8075051865861323e-09
0.0001,1.0,0.0114295491681229,0.1592993412898707,1.6659242226208562e-09
0.0001,1.0,0.0114295491681229,0.1789647404750054,1.5326113053856133e-09
0.0001,1.0,0.0114295491681229,0.2010578202894464,1.4078601513897486e-09
0.0001,1.0,0.0114295491681229,0.2258782763143731,1.2926357360210539e-09
0.0001,1.0,0.0114295491681229,0.2537628013538671,1.1879839428827878e-09
0.0001,1.0,0.0114295491681229,0.2850896527178103,1.0930367778626552e-09
0.0001,1.0,0.0114295491681229,0.3202837833328603,1.0086261152124002e-09
0.0001,1.0,0.0114295491681229,0.3598226062857105,9.34650683151813e-10
0.0001,1.0,0.0114295491681229,0.4042424709954335,8.713182396169411e-10
0.0001,1.0,0.0114295491681229,0.4541459388650518,8.176185902684989e-10
0.0001,1.0,0.0114295491681229,0.5102099571075231,7.726856597230124e-10
0.0001,1.0,0.0114295491681229,0.573195041625182,7.347267159200815e-10
0.0001,1.0,0.0114295491681229,0.6439555935096224,7.009817568662581e-10
0.0001,1.0,0.0114295491681229,0.7234514891067266,6.674361617922622e-10
0.0001,1.0,0.0114295491681229,0.8127611008676167,6.308835839706497e-10
0.0001,1.0,0.0114295491681229,0.9130959256151152,5.892903929761271e-10
0.0001,1.0,0.0114295491681229,1.0258170186601063,5.417502191400732e-10
0.0001,1.0,0.0114295491681229,1.1524534566987763,4.885196685699281e-10
0.0001,1.0,0.0114295491681229,1.294723079942415,4.312520681288587e-10
0.0001,1.0,0.0114295491681229,1.4545557948495271,3.7254745649172274e-10
0.0001,1.0,0.0114295491681229,1.6341197535649394,3.1645083385183074e-10
0.0001,1.0,0.0114295491681229,1.835850765193496,2.666597370181326e-10
0.0001,1.0,0.0114295491681229,2.062485337876194,2.2390863466410886e-10
0.0001,1.0,0.0114295491681229,2.3170977998889395,1.8453726984668011e-10
0.0001,1.0,0.0114295491681229,2.6031420033166066,1.4867955654304327e-10
0.0001,1.0,0.0114295491681229,2.9244981760182918,1.1831586415744613e-10
0.0001,1.0,0.0114295491681229,3.285525557436941,9.46421961935468e-11
0.0001,1.0,0.0114295491681229,3.6911215322651687,7.569213457449985e-11
0.0001,1.0,0.0114295491681229,4.1467880641233,5.925779692159146e-11
0.0001,1.0,0.0114295491681229,4.658706330431421,4.584274895388946e-11
0.0001,1.0,0.0114295491681229,5.233820570907402,3.596898378226703e-11
0.0001,1.0,0.0114295491681229,5.879932287106996,2.8179601261079904e-11
0.0001,1.0,0.0114295491681229,6.605806070835402,2.159212589500903e-11
0.0001,1.0,0.0114295491681229,7.421288497006765,1.6563714640625403e-11
0.0001,1.0,0.0114295491681229,8.337441693749241,1.2982668551785776e-11
0.0001,1.0,0.0114295491681229,9.366693401651878,9.96259540567696e-12
0.0001,1.0,0.0114295491681229,10.523005557727087,7.558953503956212e-12
0.0001,1.0,0.0114295491681229,11.822063690952728,5.916040839903369e-12
0.0001,1.0,0.0114295491681229,13.281489698569583,4.568772624868354e-12
0.0001,1.0,0.0114295491681229,14.921080889473224,3.4623965008419175e-12
0.0001,1.0,0.0114295491681229,16.763078537355728,2.720993165404279e-12
0.0001,1.0,0.0114295491681229,18.83246958655666,2.124169185583126e-12
0.0001,1.0,0.0114295491681229,21.157325603303395,1.6222018897350196e-12
0.0001,1.0,0.0114295491681229,23.769183570259635,1.292638802909924e-12
0.0001,1.0,0.0114295491681229,26.70347368991138,1.025886222295361e-12
0.0001,1.0,0.0114295491681229,30.0,8.021278862422819e-13
0.0001,1.0,0.0122192246779934,0.1,2.2508450314474924e-09
0.0001,1.0,0.0122192246779934,0.1123449344020514,2.0880768386659546e-09
0.0001,1.0,0.0122192246779934,0.1262138428580125,1.9354352523569174e-09
0.0001,1.0,0.0122192246779934,0.1417948589651424,1.7903004460744174e-09
0.0001,1.0,0.0122192246779934,0.1592993412898707,1.651462650209295e-09
0.0001,1.0,0.0122192246779934,0.1789647404750054,1.5202138961097564e-09
0.0001,1.0,0.0122192246779934,0.2010578202894464,1.3971619032768571e-09
0.0001,1.0,0.0122192246779934,0.2258782763143731,1.283398551434592e-09
0.0001,1.0,0.0122192246779934,0.2537628013538671,1.1799947952202947e-09
0.0001,1.0,0.0122192246779934,0.2850896527178103,1.0862155352874207e-09
0.0001,1.0,0.0122192246779934,0.3202837833328603,1.002750726657265e-09
0.0001,1.0,0.0122192246779934,0.3598226062857105,9.295320561932419e-10
0.0001,1.0,0.0122192246779934,0.4042424709954335,8.667397502029967e-10
0.0001,1.0,0.0122192246779934,0.4541459388650518,8.134320522523874e-10
0.0001,1.0,0.0122192246779934,0.5102099571075231,7.687747577659173e-10
0.0001,1.0,0.0122192246779934,0.573195041625182,7.310003690700311e-10
0.0001,1.0,0.0122192246779934,0.6439555935096224,6.974235808166324e-10
0.0001,1.0,0.0122192246779934,0.7234514891067266,6.641355353695625e-10
0.0001,1.0,0.0122192246779934,0.8127611008676167,6.279668509042213e-10
0.0001,1.0,0.0122192246779934,0.9130959256151152,5.869028223250146e-10
0.0001,1.0,0.0122192246779934,1.0258170186601063,5.40030112436644e-10
0.0001,1.0,0.0122192246779934,1.1524534566987763,4.875498951902863e-10
0.0001,1.0,0.0122192246779934,1.294723079942415,4.3101374360436725e-10
0.0001,1.0,0.0122192246779934,1.4545557948495271,3.728713008612886e-10
0.0001,1.0,0.0122192246779934,1.6341197535649394,3.1704224150651337e-10
0.0001,1.0,0.0122192246779934,1.835850765193496,2.671775229312697e-10
0.0001,1.0,0.0122192246779934,2.062485337876194,2.242807101375461e-10
0.0001,1.0,0.0122192246779934,2.3170977998889395,1.848764737356181e-10
0.0001,1.0,0.0122192246779934,2.6031420033166066,1.4894243476553524e-10
0.0001,1.0,0.0122192246779934,2.9244981760182918,1.1845557258583314e-10
0.0001,1.0,0.0122192246779934,3.285525557436941,9.465614702346572e-11
0.0001,1.0,0.0122192246779934,3.6911215322651687,7.571438433030492e-11
0.0001,1.0,0.0122192246779934,4.1467880641233,5.928850785538975e-11
0.0001,1.0,0.0122192246779934,4.658706330431421,4.585017355312093e-11
0.0001,1.0,0.0122192246779934,5.233820570907402,3.594822327125504e-11
0.0001,1.0,0.0122192246779934,5.879932287106996,2.8177413296398652e-11
0.0001,1.0,0.0122192246779934,6.605806070835402,2.15985712345582e-11
0.0001,1.0,0.0122192246779934,7.421288497006765,1.6557380583404177e-11
0.0001,1.0,0.0122192246779934,8.337441693749241,1.297862032335301e-11
0.0001,1.0,0.0122192246779934,9.366693401651878,9.96565016340409e-12
0.0001,1.0,0.0122192246779934,10.523005557727087,7.558780759266079e-12
0.0001,1.0,0.0122192246779934,11.822063690952728,5.913868295161424e-12
0.0001,1.0,0.0122192246779934,13.281489698569583,4.5702612664443795e-12
0.0001,1.0,0.0122192246779934,14.921080889473224,3.4631163467481133e-12
0.0001,1.0,0.0122192246779934,16.763078537355728,2.7193978087294404e-12
0.0001,1.0,0.0122192246779934,18.83246958655666,2.124807999844606e-12
0.0001,1.0,0.0122192246779934,21.157325603303395,1.6224362646450126e-12
0.0001,1.0,0.0122192246779934,23.769183570259635,1.2920751913605035e-12
0.0001,1.0,0.0122192246779934,26.70347368991138,1.0260679840419156e-12
0.0001,1.0,0.0122192246779934,30.0,8.022193360029703e-13
0.0001,1.0,0.013063459418654,0.1,2.2204707017649967e-09
0.0001,1.0,0.013063459418654,0.1123449344020514,2.0647436955271056e-09
0.0001,1.0,0.013063459418654,0.1262138428580125,1.917974004487104e-09
0.0001,1.0,0.013063459418654,0.1417948589651424,1.777311789677363e-09
0.0001,1.0,0.013063459418654,0.1592993412898707,1.642356653240223e-09
0.0001,1.0,0.013063459418654,0.1789647404750054,1.5139957048802643e-09
0.0001,1.0,0.013063459418654,0.2010578202894464,1.3932152966882255e-09
0.0001,1.0,0.013063459418654,0.2258782763143731,1.2812320130466069e-09
0.0001,1.0,0.013063459418654,0.2537628013538671,1.179283314891627e-09
0.0001,1.0,0.013063459418654,0.2850896527178103,1.0867952163504473e-09
0.0001,1.0,0.013063459418654,0.3202837833328603,1.004375974140448e-09
0.0001,1.0,0.013063459418654,0.3598226062857105,9.319685290931963e-10
0.0001,1.0,0.013063459418654,0.4042424709954335,8.697785904559515e-10
0.0001,1.0,0.013063459418654,0.4541459388650518,8.16910629635271e-10
0.0001,1.0,0.013063459418654,0.5102099571075231,7.725486138263361e-10
0.0001,1.0,0.013063459418654,0.573195041625182,7.349756061572041e-10
0.0001,1.0,0.013063459418654,0.6439555935096224,7.015162170902131e-10
0.0001,1.0,0.013063459418654,0.7234514891067266,6.683096344201368e-10
0.0001,1.0,0.013063459418654,0.8127611008676167,6.321722175473579e-10
0.0001,1.0,0.013063459418654,0.9130959256151152,5.910521942885802e-10
0.0001,1.0,0.013063459418654,1.0258170186601063,5.440368728660033e-10
0.0001,1.0,0.013063459418654,1.1524534566987763,4.913055401469859e-10
0.0001,1.0,0.013063459418654,1.294723079942415,4.3439338369763754e-10
0.0001,1.0,0.013063459418654,1.4545557948495271,3.757106771038693e-10
0.0001,1.0,0.013063459418654,1.6341197535649394,3.191937009016063e-10
0.0001,1.0,0.013063459418654,1.835850765193496,2.685672272444875e-10
0.0001,1.0,0.013063459418654,2.062485337876194,2.251044363105853e-10
0.0001,1.0,0.013063459418654,2.3170977998889395,1.8538133553618e-10
0.0001,1.0,0.013063459418654,2.6031420033166066,1.4917065255628822e-10
0.0001,1.0,0.013063459418654,2.9244981760182918,1.1846804498835387e-10
0.0001,1.0,0.013063459418654,3.285525557436941,9.454819764077652e-11
0.0001,1.0,0.013063459418654,3.6911215322651687,7.567918556348582e-11
0.0001,1.0,0.013063459418654,4.1467880641233,5.931829653355014e-11
0.0001,1.0,0.013063459418654,4.658706330431421,4.588799597113674e-11
0.0001,1.0,0.013063459418654,5.233820570907402,3.595680302310797e-11
0.0001,1.0,0.013063459418654,5.879932287106996,2.8198085551114185e-11
0.0001,1.0,0.013063459418654,6.605806070835402,2.16215958393605e-11
0.0001,1.0,0.013063459418654,7.421288497006765,1.6563162470213713e-11
0.0001,1.0,0.013063459418654,8.337441693749241,1.2979326381010557e-11
0.0001,1.0,0.013063459418654,9.366693401651878,9.97098056618235e-12
0.0001,1.0,0.013063459418654,10.523005557727087,7.55871389149891e-12
0.0001,1.0,0.013063459418654,11.822063690952728,5.910594044116809e-12
0.0001,1.0,0.013063459418654,13.281489698569583,4.5712963808117545e-12
0.0001,1.0,0.013063459418654,14.921080889473224,3.4635054377794653e-12
0.0001,1.0,0.013063459418654,16.763078537355728,2.7172437885587112e-12
0.0001,1.0,0.013063459418654,18.83246958655666,2.1251179352280008e-12
0.0001,1.0,0.013063459418654,21.157325603303395,1.62265258331445e-12
0.0001,1.0,0.013063459418654,23.769183570259635,1.2913672511559463e-12
0.0001,1.0,0.013063459418654,26.70347368991138,1.0261993528240373e-12
0.0001,1.0,0.013063459418654,30.0,8.022384306458541e-13
0.0001,1.0,0.0139660229253468,0.1,2.1833824226548267e-09
0.0001,1.0,0.0139660229253468,0.1123449344020514,2.034517149917422e-09
0.0001,1.0,0.0139660229253468,0.1262138428580125,1.893551610633184e-09
0.0001,1.0,0.0139660229253468,0.1417948589651424,1.7574942971908862e-09
0.0001,1.0,0.0139660229253468,0.1592993412898707,1.6264924326639903e-09
0.0001,1.0,0.0139660229253468,0.1789647404750054,1.5011682873213809e-09
0.0001,1.0,0.0139660229253468,0.2010578202894464,1.3828075667140203e-09
0.0001,1.0,0.0139660229253468,0.2258782763143731,1.2726933040326e-09
0.0001,1.0,0.0139660229253468,0.2537628013538671,1.1723327665296669e-09
0.0001,1.0,0.0139660229253468,0.2850896527178103,1.0811762558725647e-09
0.0001,1.0,0.0139660229253468,0.3202837833328603,9.99912668313673e-10
0.0001,1.0,0.0139660229253468,0.3598226062857105,9.283845148570976e-10
0.0001,1.0,0.0139660229253468,0.4042424709954335,8.668600139855699e-10
0.0001,1.0,0.0139660229253468,0.4541459388650518,8.144834306725259e-10
0.0001,1.0,0.0139660229253468,0.5102099571075231,7.704501998324186e-10
0.0001,1.0,0.0139660229253468,0.573195041625182,7.331181067416578e-10
0.0001,1.0,0.0139660229253468,0.6439555935096224,6.998250930075421e-10
0.0001,1.0,0.0139660229253468,0.7234514891067266,6.667397173008928e-10
0.0001,1.0,0.0139660229253468,0.8127611008676167,6.306777162874933e-10
0.0001,1.0,0.0139660229253468,0.9130959256151152,5.895736681023533e-10
0.0001,1.0,0.0139660229253468,1.0258170186601063,5.425333768693077e-10
0.0001,1.0,0.0139660229253468,1.1524534566987763,4.897668200498024e-10
0.0001,1.0,0.0139660229253468,1.294723079942415,4.3280256609528727e-10
0.0001,1.0,0.0139660229253468,1.4545557948495271,3.7411266749614793e-10
0.0001,1.0,0.0139660229253468,1.6341197535649394,3.1762757935983525e-10
0.0001,1.0,0.0139660229253468,1.835850765193496,2.671227637586374e-10
0.0001,1.0,0.0139660229253468,2.062485337876194,2.2405636481471021e-10
0.0001,1.0,0.0139660229253468,2.3170977998889395,1.849047100944561e-10
0.0001,1.0,0.0139660229253468,2.6031420033166066,1.490885958805798e-10
0.0001,1.0,0.0139660229253468,2.9244981760182918,1.185463022955446e-10
0.0001,1.0,0.0139660229253468,3.285525557436941,9.459148257841488e-11
0.0001,1.0,0.0139660229253468,3.6911215322651687,7.57107782699994e-11
0.0001,1.0,0.0139660229253468,4.1467880641233,5.935394247082918e-11
0.0001,1.0,0.0139660229253468,4.658706330431421,4.5895928051374966e-11
0.0001,1.0,0.0139660229253468,5.233820570907402,3.592683267078991e-11
0.0001,1.0,0.0139660229253468,5.879932287106996,2.818984908442461e-11
0.0001,1.0,0.0139660229253468,6.605806070835402,2.1624622746004327e-11
0.0001,1.0,0.0139660229253468,7.421288497006765,1.655736951048824e-11
0.0001,1.0,0.0139660229253468,8.337441693749241,1.2971725483690214e-11
0.0001,1.0,0.0139660229253468,9.366693401651878,9.973501826110818e-12
0.0001,1.0,0.0139660229253468,10.523005557727087,7.558530656448496e-12
0.0001,1.0,0.0139660229253468,11.822063690952728,5.9068801576940795e-12
0.0001,1.0,0.0139660229253468,13.281489698569583,4.572115306154456e-12
0.0001,1.0,0.0139660229253468,14.921080889473224,3.4638437698548514e-12
0.0001,1.0,0.0139660229253468,16.763078537355728,2.7152728840475723e-12
0.0001,1.0,0.0139660229253468,18.83246958655666,2.125369282345649e-12
0.0001,1.0,0.0139660229253468,21.157325603303395,1.6230605823422707e-12
0.0001,1.0,0.0139660229253468,23.769183570259635,1.2904652460767501e-12
0.0001,1.0,0.0139660229253468,26.70347368991138,1.026440419685311e-12
0.0001,1.0,0.0139660229253468,30.0,8.023032766768975e-13
0.0001,1.0,0.0149309451731285,0.1,2.146760242357673e-09
0.0001,1.0,0.0149309451731285,0.1123449344020514,2.004411670902759e-09
0.0001,1.0,0.0149309451731285,0.1262138428580125,1.868731204045755e-09
0.0001,1.0,0.0149309451731285,0.1417948589651424,1.7367760573207156e-09
0.0001,1.0,0.0149309451731285,0.1592993412898707,1.6091359422866672e-09
0.0001,1.0,0.0149309451731285,0.1789647404750054,1.486498982169686e-09
0.0001,1.0,0.0149309451731285,0.2010578202894464,1.3703496586535705e-09
0.0001,1.0,0.0149309451731285,0.2258782763143731,1.2621050374676156e-09
0.0001,1.0,0.0149309451731285,0.2537628013538671,1.1633539176434143e-09
0.0001,1.0,0.0149309451731285,0.2850896527178103,1.0736785927999957e-09
0.0001,1.0,0.0149309451731285,0.3202837833328603,9.9364754096421e-10
0.0001,1.0,0.0149309451731285,0.3598226062857105,9.231012886591979e-10
0.0001,1.0,0.0149309451731285,0.4042424709954335,8.622942571735246e-10
0.0001,1.0,0.0149309451731285,0.4541459388650518,8.104475722740878e-10
0.0001,1.0,0.0149309451731285,0.5102099571075231,7.667904748489467e-10
0.0001,1.0,0.0149309451731285,0.573195041625182,7.297170016360314e-10
0.0001,1.0,0.0149309451731285,0.6439555935096224,6.966512840761347e-10
0.0001,1.0,0.0149309451731285,0.7234514891067266,6.638752150352382e-10
0.0001,1.0,0.0149309451731285,0.8127611008676167,6.282498886045802e-10
0.0001,1.0,0.0149309451731285,0.9130959256151152,5.877308957441307e-10
0.0001,1.0,0.0149309451731285,1.0258170186601063,5.414178420130952e-10
0.0001,1.0,0.0149309451731285,1.1524534566987763,4.894693272273924e-10
0.0001,1.0,0.0149309451731285,1.294723079942415,4.333055604467174e-10
0.0001,1.0,0.0149309451731285,1.4545557948495271,3.752730966157285e-10
0.0001,1.0,0.0149309451731285,1.6341197535649394,3.1913446902671993e-10
0.0001,1.0,0.0149309451731285,1.835850765193496,2.686040199377523e-10
0.0001,1.0,0.0149309451731285,2.062485337876194,2.253730762038164e-10
0.0001,1.0,0.0149309451731285,2.3170977998889395,1.8618045791335145e-10
0.0001,1.0,0.0149309451731285,2.6031420033166066,1.5021548380330072e-10
0.0001,1.0,0.0149309451731285,2.9244981760182918,1.1940510379809405e-10
0.0001,1.0,0.0149309451731285,3.285525557436941,9.511871817738026e-11
0.0001,1.0,0.0149309451731285,3.6911215322651687,7.602574753059844e-11
0.0001,1.0,0.0149309451731285,4.1467880641233,5.953391111252098e-11
0.0001,1.0,0.0149309451731285,4.658706330431421,4.5955983665682984e-11
0.0001,1.0,0.0149309451731285,5.233820570907402,3.5910249657515365e-11
0.0001,1.0,0.0149309451731285,5.879932287106996,2.819002733012307e-11
0.0001,1.0,0.0149309451731285,6.605806070835402,2.163484774306121e-11
0.0001,1.0,0.0149309451731285,7.421288497006765,1.6554764705577638e-11
0.0001,1.0,0.0149309451731285,8.337441693749241,1.2965422376628864e-11
0.0001,1.0,0.0149309451731285,9.366693401651878,9.976438945218421e-12
0.0001,1.0,0.0149309451731285,10.523005557727087,7.558492959816723e-12
0.0001,1.0,0.0149309451731285,11.822063690952728,5.902461196692362e-12
0.0001,1.0,0.0149309451731285,13.281489698569583,4.57211555923668e-12
0.0001,1.0,0.0149309451731285,14.921080889473224,3.4643090657581627e-12
0.0001,1.0,0.0149309451731285,16.763078537355728,2.713185728940322e-12
0.0001,1.0,0.0149309451731285,18.83246958655666,2.125414580421528e-12
0.0001,1.0,0.0149309451731285,21.157325603303395,1.6236453810734432e-12
0.0001,1.0,0.0149309451731285,23.769183570259635,1.2894115018102146e-12
0.0001,1.0,0.0149309451731285,26.70347368991138,1.0266414914775812e-12
0.0001,1.0,0.0149309451731285,30.0,8.025219782054191e-13
0.0001,1.0,0.0159625345708383,0.1,2.1054563183305155e-09
0.0001,1.0,0.0159625345708383,0.1123449344020514,1.971361133792904e-09
0.0001,1.0,0.0159625345708383,0.1262138428580125,1.8426826777538424e-09
0.0001,1.0,0.0159625345708383,0.1417948589651424,1.7163670968413646e-09
0.0001,1.0,0.0159625345708383,0.1592993412898707,1.593604761277935e-09
0.0001,1.0,0.0159625345708383,0.1789647404750054,1.474686115741037e-09
0.0001,1.0,0.0159625345708383,0.2010578202894464,1.3615084196304688e-09
0.0001,1.0,0.0159625345708383,0.2258782763143731,1.2555779218975707e-09
0.0001,1.0,0.0159625345708383,0.2537628013538671,1.158649186093103e-09
0.0001,1.0,0.0159625345708383,0.2850896527178103,1.070602436668899e-09
0.0001,1.0,0.0159625345708383,0.3202837833328603,9.91887800766871e-10
0.0001,1.0,0.0159625345708383,0.3598226062857105,9.224107528502428e-10
0.0001,1.0,0.0159625345708383,0.4042424709954335,8.623811696622342e-10
0.0001,1.0,0.0159625345708383,0.4541459388650518,8.111343289349114e-10
0.0001,1.0,0.0159625345708383,0.5102099571075231,7.678824592125508e-10
0.0001,1.0,0.0159625345708383,0.573195041625182,7.31092785187566e-10
0.0001,1.0,0.0159625345708383,0.6439555935096224,6.981848798305404e-10
0.0001,1.0,0.0159625345708383,0.7234514891067266,6.654724498568346e-10
0.0001,1.0,0.0159625345708383,0.8127611008676167,6.297797909248974e-10
0.0001,1.0,0.0159625345708383,0.9130959256151152,5.890332604009578e-10
0.0001,1.0,0.0159625345708383,1.0258170186601063,5.423371566131475e-10
0.0001,1.0,0.0159625345708383,1.1524534566987763,4.89886878184159e-10
0.0001,1.0,0.0159625345708383,1.294723079942415,4.3313141891951e-10
0.0001,1.0,0.0159625345708383,1.4545557948495271,3.7448591461298785e-10
0.0001,1.0,0.0159625345708383,1.6341197535649394,3.1778391678283347e-10
0.0001,1.0,0.0159625345708383,1.835850765193496,2.668569090696635e-10
0.0001,1.0,0.0159625345708383,2.062485337876194,2.2363248649757965e-10
