eps2,cos_theta,m(GeV),Energy,flux_differential
5e-09,1.0,0.01,4.658706330431421,2.2891360025888375e-15
5e-09,1.0,0.01,5.233820570907402,1.797911233956977e-15
5e-09,1.0,0.01,5.879932287106996,1.4074020709772426e-15
5e-09,1.0,0.01,6.605806070835402,1.077672240727669e-15
5e-09,1.0,0.01,7.421288497006765,8.281389111213591e-16
5e-09,1.0,0.01,8.337441693749241,6.489769448317532e-16
5e-09,1.0,0.01,9.366693401651878,4.976975636325734e-16
5e-09,1.0,0.01,10.523005557727087,3.7793224643669503e-16
5e-09,1.0,0.01,11.822063690952728,2.9600124705303156e-16
5e-09,1.0,0.01,13.281489698569583,2.2830285252523143e-16
5e-09,1.0,0.01,14.921080889473224,1.730511772938775e-16
5e-09,1.0,0.01,16.763078537355728,1.36167336495534e-16
5e-09,1.0,0.01,18.83246958655666,1.0615392065196272e-16
5e-09,1.0,0.01,21.157325603303395,8.109339600853457e-17
5e-09,1.0,0.01,23.769183570259635,6.468492037279838e-17
5e-09,1.0,0.01,26.70347368991138,5.1275335669623143e-17
5e-09,1.0,0.01,30.0,4.009201068279882e-17
5e-09,1.0,0.0106909069625186,0.1,1.1548902899093175e-13
5e-09,1.0,0.0106909069625186,0.1123449344020514,1.0675318894014255e-13
5e-09,1.0,0.0106909069625186,0.1262138428580125,9.86337587452316e-14
5e-09,1.0,0.0106909069625186,0.1417948589651424,9.099740282218354e-14
5e-09,1.0,0.0106909069625186,0.1592993412898707,8.373768564967461e-14
5e-09,1.0,0.0106909069625186,0.1789647404750054,7.693941911475396e-14
5e-09,1.0,0.0106909069625186,0.2010578202894464,7.059667433935759e-14
5e-09,1.0,0.0106909069625186,0.2258782763143731,6.475817694122832e-14
5e-09,1.0,0.0106909069625186,0.2537628013538671,5.946189835485236e-14
5e-09,1.0,0.0106909069625186,0.2850896527178103,5.466133059058091e-14
5e-09,1.0,0.0106909069625186,0.3202837833328603,5.039682108672382e-14
5e-09,1.0,0.0106909069625186,0.3598226062857105,4.666462239289036e-14
5e-09,1.0,0.0106909069625186,0.4042424709954335,4.347289816403575e-14
5e-09,1.0,0.0106909069625186,0.4541459388650518,4.077084505202952e-14
5e-09,1.0,0.0106909069625186,0.5102099571075231,3.8511419599487955e-14
5e-09,1.0,0.0106909069625186,0.573195041625182,3.660573602629101e-14
5e-09,1.0,0.0106909069625186,0.6439555935096224,3.4914134689909305e-14
5e-09,1.0,0.0106909069625186,0.7234514891067266,3.323721485532162e-14
5e-09,1.0,0.0106909069625186,0.8127611008676167,3.141592618329731e-14
5e-09,1.0,0.0106909069625186,0.9130959256151152,2.935048206257131e-14
5e-09,1.0,0.0106909069625186,1.0258170186601063,2.699456163408752e-14
5e-09,1.0,0.0106909069625186,1.1524534566987763,2.4359300265101437e-14
5e-09,1.0,0.0106909069625186,1.294723079942415,2.1525685064648702e-14
5e-09,1.0,0.0106909069625186,1.4545557948495271,1.8619294783930346e-14
5e-09,1.0,0.0106909069625186,1.6341197535649394,1.5839182298805343e-14
5e-09,1.0,0.0106909069625186,1.835850765193496,1.3364351627845665e-14
5e-09,1.0,0.0106909069625186,2.062485337876194,1.122298568622318e-14
5e-09,1.0,0.0106909069625186,2.3170977998889395,9.242046599347785e-15
5e-09,1.0,0.0106909069625186,2.6031420033166066,7.441342326078548e-15
5e-09,1.0,0.0106909069625186,2.9244981760182918,5.920707900918922e-15
5e-09,1.0,0.0106909069625186,3.285525557436941,4.737890089185668e-15
5e-09,1.0,0.0106909069625186,3.6911215322651687,3.787303920221577e-15
5e-09,1.0,0.0106909069625186,4.1467880641233,2.963301023518353e-15
5e-09,1.0,0.0106909069625186,4.658706330431421,2.2924568834812447e-15
5e-09,1.0,0.0106909069625186,5.233820570907402,1.7995670809943094e-15
5e-09,1.0,0.0106909069625186,5.879932287106996,1.40916190087278e-15
5e-09,1.0,0.0106909069625186,6.605806070835402,1.0792510173224345e-15
5e-09,1.0,0.0106909069625186,7.421288497006765,8.285553230727559e-16
5e-09,1.0,0.0106909069625186,8.337441693749241,6.49287323984302e-16
5e-09,1.0,0.0106909069625186,9.366693401651878,4.979915990482504e-16
5e-09,1.0,0.0106909069625186,10.523005557727087,3.7796194866128e-16
5e-09,1.0,0.0106909069625186,11.822063690952728,2.9589723522426994e-16
5e-09,1.0,0.0106909069625186,13.281489698569583,2.283644813547647e-16
5e-09,1.0,0.0106909069625186,14.921080889473224,1.7308292101942817e-16
5e-09,1.0,0.0106909069625186,16.763078537355728,1.3611591414524796e-16
5e-09,1.0,0.0106909069625186,18.83246958655666,1.0617675158856806e-16
5e-09,1.0,0.0106909069625186,21.157325603303395,8.110075111313464e-17
5e-09,1.0,0.0106909069625186,23.769183570259635,6.465865233234949e-17
5e-09,1.0,0.0106909069625186,26.70347368991138,5.128471077825514e-17
5e-09,1.0,0.0106909069625186,30.0,4.009894692768565e-17
5e-09,1.0,0.0114295491681229,0.1,1.1406449108458838e-13
5e-09,1.0,0.0114295491681229,0.1123449344020514,1.0564583051372725e-13
5e-09,1.0,0.0114295491681229,0.1262138428580125,9.779276562039838e-14
5e-09,1.0,0.0114295491681229,0.1417948589651424,9.037525932930662e-14
5e-09,1.0,0.0114295491681229,0.1592993412898707,8.329621113104281e-14
5e-09,1.0,0.0114295491681229,0.1789647404750054,7.663056526928065e-14
5e-09,1.0,0.0114295491681229,0.2010578202894464,7.039300756948742e-14
5e-09,1.0,0.0114295491681229,0.2258782763143731,6.46317868010527e-14
5e-09,1.0,0.0114295491681229,0.2537628013538671,5.939919714413939e-14
5e-09,1.0,0.0114295491681229,0.2850896527178103,5.465183889313275e-14
5e-09,1.0,0.0114295491681229,0.3202837833328603,5.0431305760620005e-14
5e-09,1.0,0.0114295491681229,0.3598226062857105,4.673253415759064e-14
5e-09,1.0,0.0114295491681229,0.4042424709954335,4.356591198084705e-14
5e-09,1.0,0.0114295491681229,0.4541459388650518,4.088092951342495e-14
5e-09,1.0,0.0114295491681229,0.5102099571075231,3.863428298615062e-14
5e-09,1.0,0.0114295491681229,0.573195041625182,3.673633579600407e-14
5e-09,1.0,0.0114295491681229,0.6439555935096224,3.50490878433129e-14
5e-09,1.0,0.0114295491681229,0.7234514891067266,3.337180808961311e-14
5e-09,1.0,0.0114295491681229,0.8127611008676167,3.154417919853248e-14
5e-09,1.0,0.0114295491681229,0.9130959256151152,2.946451964880635e-14
5e-09,1.0,0.0114295491681229,1.0258170186601063,2.708751095700366e-14
5e-09,1.0,0.0114295491681229,1.1524534566987763,2.4425983428496405e-14
5e-09,1.0,0.0114295491681229,1.294723079942415,2.1562603406442933e-14
5e-09,1.0,0.0114295491681229,1.4545557948495271,1.8627372824586136e-14
5e-09,1.0,0.0114295491681229,1.6341197535649394,1.5822541692591538e-14
5e-09,1.0,0.0114295491681229,1.835850765193496,1.333298685090663e-14
5e-09,1.0,0.0114295491681229,2.062485337876194,1.1195431733205443e-14
5e-09,1.0,0.0114295491681229,2.3170977998889395,9.226863492334006e-15
5e-09,1.0,0.0114295491681229,2.6031420033166066,7.433977827152163e-15
5e-09,1.0,0.0114295491681229,2.9244981760182918,5.9157932078723065e-15
5e-09,1.0,0.0114295491681229,3.285525557436941,4.7321098096773404e-15
5e-09,1.0,0.0114295491681229,3.6911215322651687,3.784606728724993e-15
5e-09,1.0,0.0114295491681229,4.1467880641233,2.9628898460795727e-15
5e-09,1.0,0.0114295491681229,4.658706330431421,2.292137447694473e-15
5e-09,1.0,0.0114295491681229,5.233820570907402,1.7984491891133515e-15
5e-09,1.0,0.0114295491681229,5.879932287106996,1.4089800630539952e-15
5e-09,1.0,0.0114295491681229,6.605806070835402,1.0796062947504516e-15
5e-09,1.0,0.0114295491681229,7.421288497006765,8.2818573203127e-16
5e-09,1.0,0.0114295491681229,8.337441693749241,6.491334275892887e-16
5e-09,1.0,0.0114295491681229,9.366693401651878,4.981297702838479e-16
5e-09,1.0,0.0114295491681229,10.523005557727087,3.779476751978106e-16
5e-09,1.0,0.0114295491681229,11.822063690952728,2.9580204199516844e-16
5e-09,1.0,0.0114295491681229,13.281489698569583,2.2843863124341767e-16
5e-09,1.0,0.0114295491681229,14.921080889473224,1.7311982504209588e-16
5e-09,1.0,0.0114295491681229,16.763078537355728,1.3604965827021393e-16
5e-09,1.0,0.0114295491681229,18.83246958655666,1.0620845927915628e-16
5e-09,1.0,0.0114295491681229,21.157325603303395,8.111009448675098e-17
5e-09,1.0,0.0114295491681229,23.769183570259635,6.46319401454962e-17
5e-09,1.0,0.0114295491681229,26.70347368991138,5.1294311114768044e-17
5e-09,1.0,0.0114295491681229,30.0,4.0106394312114094e-17
5e-09,1.0,0.0122192246779934,0.1,1.1254225157237463e-13
5e-09,1.0,0.0122192246779934,0.1123449344020514,1.0440384193329773e-13
5e-09,1.0,0.0122192246779934,0.1262138428580125,9.677176261784586e-14
5e-09,1.0,0.0122192246779934,0.1417948589651424,8.951502230372087e-14
5e-09,1.0,0.0122192246779934,0.1592993412898707,8.257313251046475e-14
5e-09,1.0,0.0122192246779934,0.1789647404750054,7.601069480548782e-14
5e-09,1.0,0.0122192246779934,0.2010578202894464,6.985809516384285e-14
5e-09,1.0,0.0122192246779934,0.2258782763143731,6.41699275717296e-14
5e-09,1.0,0.0122192246779934,0.2537628013538671,5.899973976101474e-14
5e-09,1.0,0.0122192246779934,0.2850896527178103,5.431077676437103e-14
5e-09,1.0,0.0122192246779934,0.3202837833328603,5.0137536332863245e-14
5e-09,1.0,0.0122192246779934,0.3598226062857105,4.6476602809662095e-14
5e-09,1.0,0.0122192246779934,0.4042424709954335,4.333698751014983e-14
5e-09,1.0,0.0122192246779934,0.4541459388650518,4.067160261261937e-14
5e-09,1.0,0.0122192246779934,0.5102099571075231,3.843873788829587e-14
5e-09,1.0,0.0122192246779934,0.573195041625182,3.655001845350155e-14
5e-09,1.0,0.0122192246779934,0.6439555935096224,3.487117904083162e-14
5e-09,1.0,0.0122192246779934,0.7234514891067266,3.3206776768478126e-14
5e-09,1.0,0.0122192246779934,0.8127611008676167,3.1398342545211066e-14
5e-09,1.0,0.0122192246779934,0.9130959256151152,2.934514111625073e-14
